price,brand,model,year,title_status,mileage,color,state,country,condition
12300,nissan,sport,2019,clean vehicle,31939.0,white,arizona, usa,2 days left
10900,nissan,sentra,2019,clean vehicle,31037.0,gray,arizona, usa,2 days left
8500,nissan,versa,2019,clean vehicle,22521.0,white,arizona, usa,2 days left
7300,nissan,versa,2019,clean vehicle,31335.0,white,arizona, usa,2 days left
5900,nissan,versa,2019,clean vehicle,28315.0,red,arizona, usa,2 days left
20000,nissan,armada,2017,clean vehicle,83437.0,white,texas, usa,6 days left
11200,nissan,altima,2018,clean vehicle,42250.0,blue,wisconsin, usa,22 hours left
14400,nissan,rogue,2018,clean vehicle,45732.0,black,wisconsin, usa,23 hours left
16500,nissan,pathfinder,2018,clean vehicle,49185.0,white,wisconsin, usa,22 hours left
13400,nissan,rogue,2017,clean vehicle,45826.0,silver,wisconsin, usa,20 hours left
12500,nissan,door,2017,clean vehicle,36844.0,white,wisconsin, usa,22 hours left
6500,nissan,door,2013,clean vehicle,104343.0,gray,illinois, usa,18 hours left
19800,nissan,pathfinder,2018,clean vehicle,34138.0,white,florida, usa,23 hours left
8800,nissan,versa,2018,clean vehicle,34761.0,white,florida, usa,23 hours left
12800,nissan,rogue,2018,clean vehicle,32656.0,blue,florida, usa,23 hours left
8800,nissan,versa,2018,clean vehicle,34837.0,red,florida, usa,23 hours left
3500,nissan,altima,2019,clean vehicle,30099.0,white,missouri, usa,8 days left
750,nissan,sentra,2018,clean vehicle,37088.0,gray,missouri, usa,8 days left
10800,nissan,door,2017,clean vehicle,41729.0,blue,florida, usa,23 hours left
22300,nissan,titan,2017,clean vehicle,17195.0,white,texas, usa,2 days left
8300,nissan,sedan,2018,clean vehicle,43064.0,gray,california, usa,7 days left
8300,nissan,sedan,2018,clean vehicle,47510.0,gray,california, usa,7 days left
8000,nissan,sedan,2018,clean vehicle,52571.0,gray,california, usa,7 days left
15200,nissan,frontier,2018,clean vehicle,12129.0,black,alabama, usa,21 hours left
6700,nissan,sedan,2017,clean vehicle,62280.0,white,california, usa,7 days left
7500,nissan,door,2017,clean vehicle,74859.0,gray,connecticut, usa,3 days left
10500,nissan,door,2017,clean vehicle,59508.0,black,connecticut, usa,3 days left
8400,nissan,juke,2017,clean vehicle,58529.0,white,connecticut, usa,3 days left
7000,nissan,door,2015,salvage insurance,24396.0,black,florida, usa,15 hours left
25500,nissan,armada,2020,clean vehicle,10317.0,black,california, usa,1 days left
4100,nissan,door,2017,salvage insurance,37619.0,black,florida, usa,15 hours left
13900,nissan,altima,2020,clean vehicle,15160.0,black,california, usa,1 days left
1900,nissan,door,2015,salvage insurance,91898.0,black,florida, usa,15 hours left
14700,nissan,pathfinder,2017,clean vehicle,31198.0,white,connecticut, usa,3 days left
1900,nissan,door,2013,salvage insurance,144015.0,blue,ohio, usa,15 hours left
18800,nissan,titan,2017,clean vehicle,15621.0,white,missouri, usa,21 hours left
7800,nissan,versa,2018,clean vehicle,54815.0,red,california, usa,19 hours left
13500,nissan,door,2016,clean vehicle,53011.0,red,louisiana, usa,8 days left
8000,nissan,versa,2018,clean vehicle,56255.0,silver,california, usa,19 hours left
3300,nissan,door,2013,clean vehicle,100225.0,gray,louisiana, usa,8 days left
7200,nissan,sentra,2017,clean vehicle,54117.0,silver,connecticut, usa,3 days left
8000,nissan,door,2017,clean vehicle,54119.0,gray,california, usa,1 days left
1280,nissan,door,2012,salvage insurance,162176.0,black,indiana, usa,15 hours left
14000,nissan,rogue,2018,clean vehicle,37655.0,white,florida, usa,20 hours left
3500,nissan,door,2015,clean vehicle,101178.0,gray,california, usa,6 hours left
600,nissan,door,2012,salvage insurance,206142.0,silver,kansas, usa,16 hours left
12500,nissan,sport,2018,clean vehicle,43187.0,gray,california, usa,2 days left
5800,nissan,door,2013,salvage insurance,105590.0,gray,texas, usa,16 hours left
8000,nissan,versa,2018,clean vehicle,53903.0,gray,california, usa,2 days left
2200,nissan,door,2015,salvage insurance,73382.0,tan,texas, usa,16 hours left
8300,nissan,versa,2018,clean vehicle,48977.0,white,california, usa,2 days left
7500,nissan,door,2016,clean vehicle,77504.0,blue,missouri, usa,7 days left
8000,nissan,versa,2018,clean vehicle,50871.0,blue,california, usa,2 days left
3500,nissan,door,2012,clean vehicle,107734.0,silver,missouri, usa,7 days left
8000,nissan,versa,2018,clean vehicle,53098.0,white,california, usa,2 days left
2000,nissan,door,2012,salvage insurance,159990.0,burgundy,oklahoma, usa,15 days left
7800,nissan,versa,2018,clean vehicle,51552.0,red,california, usa,2 days left
8000,nissan,versa,2018,clean vehicle,54692.0,white,california, usa,2 days left
18500,nissan,frontier,2019,clean vehicle,18611.0,white,california, usa,8 days left
8000,nissan,versa,2018,clean vehicle,51654.0,blue,california, usa,2 days left
18300,nissan,frontier,2019,clean vehicle,24046.0,white,california, usa,8 days left
7500,nissan,versa,2018,clean vehicle,65184.0,red,california, usa,2 days left
29800,nissan,armada,2019,clean vehicle,37398.0,blue,california, usa,8 days left
21100,nissan,rogue,2020,clean vehicle,19597.0,silver,south carolina, usa,21 hours left
16200,nissan,rogue,2019,clean vehicle,34122.0,silver,california, usa,8 days left
6998,nissan,doors,2015,clean vehicle,43651.0,super black,vermont, usa,11 days left
14700,nissan,rogue,2020,clean vehicle,15387.0,gray,pennsylvania, usa,2 days left
19000,nissan,cargo,2020,clean vehicle,264.0,black,california, usa,7 hours left
7500,nissan,door,2016,clean vehicle,58126.0,black,texas, usa,1 days left
7998,nissan,doors,2015,clean vehicle,62921.0,cayenne red,vermont, usa,11 days left
10999,nissan,doors,2015,clean vehicle,43279.0,super black,massachusetts, usa,11 days left
2900,nissan,door,2012,salvage insurance,117844.0,gray,north carolina, usa,8 days left
8495,nissan,doors,2015,clean vehicle,45043.0,morningsky blue,new hampshire, usa,11 days left
19925,nissan,murano,2016,clean vehicle,42837.0,gray,alabama, usa,21 hours left
9500,nissan,sentra,2018,clean vehicle,42782.0,black,new jersey, usa,2 hours left
12750,nissan,doors,2015,clean vehicle,24629.0,pearl white,massachusetts, usa,11 days left
22800,nissan,door,2015,clean vehicle,35902.0,blue,alabama, usa,21 hours left
11621,nissan,doors,2015,clean vehicle,12840.0,glacier white,rhode island, usa,11 days left
11590,nissan,doors,2015,clean vehicle,63933.0,cayenne red,new hampshire, usa,11 days left
4700,nissan,door,2012,clean vehicle,100079.0,black,alabama, usa,21 hours left
11390,nissan,doors,2015,clean vehicle,37953.0,super black,new york, usa,11 days left
14500,nissan,rogue,2017,clean vehicle,8677.0,blue,tennessee, usa,4 days left
12000,nissan,rogue,2020,clean vehicle,11583.0,blue,ohio, usa,2 days left
15000,nissan,altima,2020,clean vehicle,14320.0,blue,ohio, usa,2 days left
7500,nissan,door,2016,clean vehicle,19723.0,black,georgia, usa,2 hours left
28000,nissan,armada,2018,clean vehicle,29554.0,gray,pennsylvania, usa,3 days left
17500,nissan,maxima,2018,clean vehicle,39309.0,black,pennsylvania, usa,2 days left
18000,nissan,maxima,2018,clean vehicle,34951.0,silver,pennsylvania, usa,3 days left
13200,nissan,sport,2018,clean vehicle,35870.0,black,pennsylvania, usa,2 days left
17000,nissan,altima,2018,clean vehicle,44423.0,gray,texas, usa,21 hours left
6700,nissan,xterra,2012,clean vehicle,92982.0,black,georgia, usa,20 hours left
23300,nissan,murano,2018,clean vehicle,36844.0,white,texas, usa,21 hours left
26800,nissan,titan,2018,clean vehicle,33605.0,white,new mexico, usa,21 hours left
18200,nissan,sport,2018,clean vehicle,28009.0,black,tennessee, usa,21 hours left
18700,nissan,rogue,2018,clean vehicle,41366.0,silver,virginia, usa,21 hours left
12900,nissan,door,2016,clean vehicle,98354.0,red,new jersey, usa,2 hours left
16000,nissan,rogue,2018,clean vehicle,39598.0,no_color,virginia, usa,21 hours left
19400,nissan,rogue,2020,clean vehicle,21009.0,black,minnesota, usa,14 hours left
10900,nissan,sentra,2018,clean vehicle,28880.0,silver,tennessee, usa,21 hours left
15800,nissan,sport,2018,clean vehicle,28626.0,black,virginia, usa,21 hours left
19800,nissan,rogue,2020,clean vehicle,14850.0,silver,minnesota, usa,14 hours left
19000,nissan,rogue,2018,clean vehicle,41096.0,black,virginia, usa,21 hours left
18000,nissan,rogue,2020,clean vehicle,12748.0,black,minnesota, usa,14 hours left
19800,nissan,rogue,2020,clean vehicle,14531.0,blue,minnesota, usa,14 hours left
19700,nissan,rogue,2020,clean vehicle,15931.0,black,minnesota, usa,14 hours left
20100,nissan,rogue,2020,clean vehicle,10875.0,blue,minnesota, usa,14 hours left
19700,nissan,frontier,2019,clean vehicle,31172.0,silver,minnesota, usa,14 hours left
23400,nissan,frontier,2019,clean vehicle,16248.0,white,minnesota, usa,14 hours left
23300,nissan,frontier,2019,clean vehicle,18137.0,black,minnesota, usa,14 hours left
17500,nissan,altima,2019,clean vehicle,25664.0,black,minnesota, usa,14 hours left
17100,nissan,altima,2019,clean vehicle,31026.0,black,minnesota, usa,14 hours left
15800,nissan,altima,2019,clean vehicle,41287.0,silver,minnesota, usa,14 hours left
13600,nissan,altima,2019,clean vehicle,43612.0,black,minnesota, usa,14 hours left
14400,nissan,altima,2019,clean vehicle,29545.0,black,minnesota, usa,14 hours left
19800,nissan,frontier,2019,clean vehicle,24303.0,silver,minnesota, usa,14 hours left
17200,nissan,altima,2019,clean vehicle,29661.0,gray,minnesota, usa,14 hours left
20300,nissan,frontier,2019,clean vehicle,18857.0,silver,minnesota, usa,14 hours left
20500,nissan,frontier,2019,clean vehicle,14470.0,gray,minnesota, usa,14 hours left
16500,nissan,altima,2019,clean vehicle,42364.0,silver,minnesota, usa,14 hours left
16000,nissan,altima,2019,clean vehicle,37108.0,black,minnesota, usa,14 hours left
14600,nissan,altima,2019,clean vehicle,26432.0,blue,minnesota, usa,14 hours left
16300,nissan,rogue,2019,clean vehicle,24174.0,white,minnesota, usa,14 hours left
15400,nissan,sport,2019,clean vehicle,30756.0,silver,minnesota, usa,14 hours left
15800,nissan,rogue,2019,clean vehicle,32473.0,blue,minnesota, usa,14 hours left
15800,nissan,sport,2019,clean vehicle,22947.0,blue,minnesota, usa,14 hours left
21400,nissan,murano,2018,clean vehicle,17127.0,white,georgia, usa,21 hours left
15300,nissan,kicks,2019,clean vehicle,20793.0,gray,minnesota, usa,14 hours left
20100,nissan,pathfinder,2019,clean vehicle,32519.0,black,minnesota, usa,14 hours left
11300,nissan,sentra,2019,clean vehicle,26930.0,gray,minnesota, usa,14 hours left
10700,nissan,sentra,2019,clean vehicle,40839.0,black,minnesota, usa,14 hours left
16000,nissan,rogue,2018,clean vehicle,44732.0,no_color,south carolina, usa,21 hours left
16600,nissan,rogue,2019,clean vehicle,19292.0,white,minnesota, usa,14 hours left
15800,nissan,sport,2019,clean vehicle,24155.0,gray,minnesota, usa,14 hours left
11600,nissan,sentra,2019,clean vehicle,33369.0,black,minnesota, usa,14 hours left
15000,nissan,rogue,2017,clean vehicle,28918.0,red,virginia, usa,21 hours left
17600,nissan,rogue,2019,clean vehicle,21623.0,blue,minnesota, usa,14 hours left
36300,nissan,xd,2017,clean vehicle,16224.0,white,virginia, usa,21 hours left
15600,nissan,sport,2019,clean vehicle,26406.0,silver,minnesota, usa,14 hours left
14000,nissan,rogue,2017,clean vehicle,27790.0,green,virginia, usa,21 hours left
16600,nissan,rogue,2019,clean vehicle,19182.0,black,minnesota, usa,14 hours left
12600,nissan,sentra,2017,clean vehicle,11837.0,gray,tennessee, usa,21 hours left
20900,nissan,pathfinder,2019,clean vehicle,21774.0,black,minnesota, usa,14 hours left
12700,nissan,door,2017,clean vehicle,17738.0,black,tennessee, usa,21 hours left
15600,nissan,sport,2019,clean vehicle,27206.0,white,minnesota, usa,14 hours left
18900,nissan,rogue,2019,clean vehicle,20508.0,silver,minnesota, usa,14 hours left
15700,nissan,sport,2019,clean vehicle,24987.0,blue,minnesota, usa,14 hours left
21900,nissan,pathfinder,2019,clean vehicle,21273.0,gray,minnesota, usa,14 hours left
21700,nissan,pathfinder,2019,clean vehicle,23863.0,black,minnesota, usa,14 hours left
14600,nissan,rogue,2016,clean vehicle,31566.0,gray,virginia, usa,21 hours left
12000,nissan,sentra,2019,clean vehicle,25261.0,gray,minnesota, usa,14 hours left
21000,nissan,pathfinder,2019,clean vehicle,20628.0,silver,minnesota, usa,14 hours left
12500,nissan,door,2017,clean vehicle,48765.0,blue,pennsylvania, usa,2 days left
15900,nissan,rogue,2019,clean vehicle,30645.0,silver,minnesota, usa,14 hours left
11800,nissan,door,2017,clean vehicle,60158.0,red,pennsylvania, usa,3 days left
9900,nissan,versa,2019,clean vehicle,39985.0,blue,minnesota, usa,14 hours left
10600,nissan,sentra,2018,clean vehicle,39208.0,black,minnesota, usa,14 hours left
10100,nissan,sentra,2018,clean vehicle,45080.0,black,minnesota, usa,14 hours left
13300,nissan,sport,2018,clean vehicle,39247.0,gray,minnesota, usa,14 hours left
10100,nissan,sentra,2018,clean vehicle,46382.0,white,minnesota, usa,14 hours left
10300,nissan,sentra,2018,clean vehicle,39893.0,black,minnesota, usa,14 hours left
10300,nissan,sentra,2018,clean vehicle,41203.0,gray,minnesota, usa,14 hours left
10300,nissan,sentra,2018,clean vehicle,40648.0,blue,minnesota, usa,14 hours left
24000,nissan,murano,2018,clean vehicle,31551.0,gray,minnesota, usa,14 hours left
10400,nissan,sentra,2018,clean vehicle,38761.0,gray,minnesota, usa,14 hours left
10200,nissan,sentra,2018,clean vehicle,42838.0,gray,minnesota, usa,14 hours left
9500,nissan,versa,2018,clean vehicle,41557.0,blue,minnesota, usa,14 hours left
10500,nissan,sentra,2018,clean vehicle,41136.0,black,minnesota, usa,14 hours left
10500,nissan,sentra,2018,clean vehicle,41141.0,silver,minnesota, usa,14 hours left
3500,nissan,door,2016,clean vehicle,115716.0,blue,pennsylvania, usa,2 days left
9300,nissan,versa,2018,clean vehicle,52260.0,black,minnesota, usa,14 hours left
14100,nissan,rogue,2016,clean vehicle,22041.0,silver,pennsylvania, usa,2 days left
2425,nissan,door,2012,salvage insurance,161836.0,black,tennessee, usa,2 days left
925,nissan,door,2012,salvage insurance,83720.0,silver,tennessee, usa,2 days left
11000,nissan,rogue,2016,clean vehicle,37605.0,black,pennsylvania, usa,2 days left
11000,nissan,rogue,2016,clean vehicle,63738.0,green,pennsylvania, usa,18 hours left
2100,nissan,door,2013,salvage insurance,155704.0,silver,tennessee, usa,2 days left
800,nissan,door,2012,salvage insurance,234792.0,black,florida, usa,2 days left
20400,nissan,pathfinder,2018,clean vehicle,24143.0,silver,south carolina, usa,21 hours left
375,nissan,door,2017,salvage insurance,1.0,red,north carolina, usa,2 days left
3000,nissan,door,2015,clean vehicle,132655.0,beige,pennsylvania, usa,2 days left
15100,nissan,rogue,2017,clean vehicle,28079.0,gray,south carolina, usa,21 hours left
4000,nissan,door,2015,salvage insurance,74906.0,silver,north carolina, usa,8 days left
19500,nissan,door,2017,clean vehicle,53155.0,gray,south carolina, usa,21 hours left
22600,nissan,titan,2017,clean vehicle,94258.0,gray,south carolina, usa,21 hours left
6500,nissan,door,2014,clean vehicle,65620.0,white,pennsylvania, usa,2 hours left
11800,nissan,door,2012,clean vehicle,92878.0,gray,pennsylvania, usa,2 days left
20500,nissan,pathfinder,2017,clean vehicle,25918.0,white,missouri, usa,4 days left
14200,nissan,rogue,2018,clean vehicle,37830.0,black,ohio, usa,21 hours left
22000,nissan,frontier,2018,clean vehicle,13875.0,white,ohio, usa,21 hours left
16200,nissan,frontier,2018,clean vehicle,6024.0,silver,ohio, usa,21 hours left
4800,nissan,door,2016,salvage insurance,76789.0,gray,texas, usa,17 hours left
16000,nissan,sport,2018,clean vehicle,30409.0,black,ohio, usa,21 hours left
14300,nissan,sport,2018,clean vehicle,44864.0,gray,ohio, usa,21 hours left
16800,nissan,pathfinder,2019,clean vehicle,42397.0,silver,florida, usa,21 hours left
11900,nissan,sentra,2018,clean vehicle,16778.0,gray,ohio, usa,21 hours left
3000,nissan,door,2015,salvage insurance,99767.0,gray,south carolina, usa,2 days left
15000,nissan,rogue,2019,clean vehicle,34692.0,gray,florida, usa,21 hours left
15200,nissan,rogue,2019,clean vehicle,30721.0,gray,florida, usa,21 hours left
18000,nissan,door,2017,clean vehicle,53376.0,black,ohio, usa,21 hours left
22700,nissan,nvp,2016,clean vehicle,21282.0,white,ohio, usa,21 hours left
3800,nissan,door,2015,clean vehicle,81699.0,blue,texas, usa,5 days left
5475,nissan,door,2018,salvage insurance,33048.0,black,connecticut, usa,2 days left
11400,nissan,sentra,2018,clean vehicle,10372.0,blue,illinois, usa,21 hours left
28100,nissan,pathfinder,2018,clean vehicle,8889.0,silver,illinois, usa,21 hours left
3500,nissan,sentra,2017,clean vehicle,127780.0,gray,illinois, usa,21 hours left
15200,nissan,murano,2016,clean vehicle,59640.0,orange,illinois, usa,21 hours left
1950,nissan,door,2015,salvage insurance,83975.0,blue,california, usa,2 days left
13400,nissan,rogue,2016,clean vehicle,46178.0,black,illinois, usa,21 hours left
12500,nissan,altima,2018,clean vehicle,34460.0,gray,florida, usa,2 days left
16500,nissan,pathfinder,2018,clean vehicle,30594.0,black,florida, usa,21 hours left
16500,nissan,pathfinder,2018,clean vehicle,39817.0,silver,florida, usa,21 hours left
16500,nissan,pathfinder,2018,clean vehicle,40419.0,black,florida, usa,21 hours left
13900,nissan,rogue,2018,clean vehicle,35493.0,black,florida, usa,2 days left
13900,nissan,rogue,2018,clean vehicle,37073.0,gray,florida, usa,21 hours left
1500,nissan,door,2013,salvage insurance,98384.0,black,maryland, usa,3 days left
